time_id,item_id,location_id,dollars_sold,units_sold
182,41,5,265.27,9
23,48,28,63.32,4
352,34,24,67.35,3
201,48,2,104.0,7
341,43,6,393.88,10
59,34,19,100.98,3
76,24,23,133.31,3
223,43,7,126.65,4
221,10,23,48.23,2
289,29,15,59.46,2
339,41,21,117.34,4
300,48,13,197.36,12
52,14,14,82.42,3
113,5,12,62.68,2
334,17,5,27.66,1
201,44,6,160.5,6
317,27,6,236.79,6
206,3,25,8.3,1
19,6,13,46.62,2
173,17,12,46.67,2
302,18,26,59.36,3
240,7,27,119.35,3
49,25,8,16.83,1
77,24,11,112.35,3
312,10,13,70.17,2
358,12,26,60.65,3
275,34,21,91.86,4
36,48,17,118.97,6
227,50,8,103.07,4
303,28,12,132.13,3
234,2,1,110.67,3
217,45,22,71.06,4
171,48,28,69.92,5
90,14,24,46.42,2
103,21,10,39.87,2
273,2,15,147.2,4
26,41,29,108.7,5
31,39,13,97.52,5
145,2,26,33.61,1
283,36,18,80.02,4
240,21,15,128.35,4
216,28,18,273.58,7
195,11,7,57.81,2
41,41,13,131.3,5
122,21,10,34.0,2
30,43,23,60.36,2
277,8,19,133.23,3
275,30,12,58.91,2
95,16,25,85.76,4
107,49,14,199.09,5
116,28,29,60.29,2
325,36,19,319.83,9
179,5,27,44.37,2
279,34,30,221.27,6
164,6,10,113.97,4
255,19,8,62.03,2
193,12,26,38.15,3
102,1,7,45.47,3
320,30,23,125.33,4
259,13,6,44.86,2
281,26,27,56.18,3
347,39,21,152.42,8
91,9,16,142.29,3
34,36,14,90.88,4
213,15,20,182.37,3
120,17,12,26.16,1
160,29,12,123.95,4
86,32,7,74.03,3
146,33,5,197.18,7
144,10,27,31.53,1
128,29,23,134.72,5
271,14,14,95.37,4
217,14,25,41.19,2
174,48,19,147.68,9
42,6,18,141.64,4
209,21,4,106.76,5
64,22,17,81.59,4
115,13,4,80.52,3
152,40,21,154.84,4
52,25,3,32.29,2
143,36,16,136.52,6
98,20,12,26.98,1
311,45,4,221.87,8
314,37,15,42.93,2
2,17,7,104.09,5
220,49,8,224.49,9
234,44,27,228.47,5
138,30,11,121.41,4
172,1,13,37.58,2
289,30,1,87.97,3
138,35,10,75.18,6
24,19,11,133.78,5
136,8,22,50.1,2
93,29,4,149.72,5
140,41,28,137.39,7
84,16,4,92.95,3
55,23,20,133.69,4
360,1,1,21.16,1
48,36,25,65.38,3
258,44,21,131.35,5
262,39,26,41.57,3
226,22,28,59.69,3
333,3,26,16.63,1
2,25,19,115.56,6
111,48,26,56.54,5
68,5,3,45.15,2
211,11,20,60.27,2
232,42,30,110.06,4
328,29,12,37.12,1
139,9,30,91.04,2
87,2,16,37.94,1
338,21,15,81.16,3
246,30,10,176.61,6
280,43,4,244.88,7
163,45,27,167.9,8
164,23,22,90.44,4
143,22,13,24.77,1
274,47,29,54.86,4
77,39,6,17.18,1
357,11,24,99.67,4
65,35,14,62.12,4
169,36,19,102.65,4
115,12,2,30.99,2
235,49,19,130.2,4
249,15,21,172.19,4
336,28,30,220.17,6
289,25,11,75.0,4
91,35,3,57.74,4
76,46,2,228.62,7
324,20,5,79.49,2
179,20,9,141.42,5
36,38,25,61.79,3
302,48,6,65.83,5
237,46,5,213.57,6
10,38,1,65.64,3
286,36,12,49.97,2
222,39,19,82.12,4
225,47,9,62.71,5
316,1,15,20.69,1
181,30,8,112.69,4
169,2,25,144.01,5
226,29,1,102.61,4
73,20,7,107.67,4
56,16,17,76.65,3
308,45,26,56.72,3
79,36,13,136.84,5
185,29,3,51.6,2
99,45,17,123.84,6
85,5,9,83.07,4
219,33,10,64.16,3
293,8,28,98.95,3
162,12,29,78.71,4
51,10,8,79.72,3
90,28,18,109.02,3
61,32,17,83.44,2
323,38,29,85.85,3
117,23,29,95.9,3
137,47,11,76.21,7
26,19,1,60.28,2
163,8,1,31.75,1
334,2,1,134.58,3
150,7,24,59.14,2
238,23,23,147.24,5
67,21,25,42.77,2
53,43,5,183.12,5
268,7,2,62.22,2
24,14,6,91.25,4
164,50,19,277.22,8
116,2,1,85.97,3
6,22,20,112.58,4
194,10,27,97.01,3
352,27,5,224.08,5
26,49,23,155.44,6
298,12,17,37.8,2
197,19,29,83.58,3
265,23,8,233.84,6
36,40,7,188.14,4
318,50,1,247.76,6
5,5,22,15.15,1
331,25,27,134.41,6
241,38,1,45.67,2
124,1,15,16.65,1
3,41,22,116.51,6
223,13,24,53.3,3
32,26,28,84.84,4
223,49,22,134.77,6
283,32,28,117.42,4
98,50,30,241.57,8
88,31,28,35.48,1
82,11,14,241.75,6
83,35,13,36.2,3
42,31,13,128.07,3
92,16,29,39.24,2
241,4,9,24.88,2
111,33,23,188.77,9
286,29,19,180.37,6
300,39,2,77.43,4
278,7,15,112.07,3
197,27,6,113.79,4
116,41,22,123.42,7
340,45,14,290.7,10
75,47,11,73.4,5
170,11,2,133.04,4
166,9,4,94.43,3
273,29,23,117.38,4
200,24,26,97.56,3
292,12,9,46.22,3
336,6,25,52.43,2
143,8,17,31.66,1
320,17,11,48.51,2
62,37,14,97.83,4
335,4,21,31.62,2
65,6,28,96.31,4
311,14,15,166.67,5
143,44,11,222.34,6
353,50,23,163.36,6
48,23,16,81.04,2
170,3,12,10.93,1
330,1,14,39.48,2
18,43,17,230.86,6
97,23,5,72.68,3
31,4,2,29.67,2
118,42,20,188.79,6
143,27,6,166.89,5
226,18,16,121.41,3
95,23,24,59.68,2
58,12,7,72.4,4
63,47,12,197.12,10
343,40,30,151.66,3
348,10,2,101.65,3
81,37,23,70.65,4
72,9,6,74.77,2
20,23,28,62.04,2
351,38,13,30.13,1
258,2,1,79.03,2
278,37,22,70.87,4
107,12,5,17.72,1
234,35,11,90.43,7
22,25,16,42.48,2
247,2,23,97.58,3
212,39,13,108.34,6
121,13,26,45.31,2
260,48,15,69.49,4
236,42,11,176.03,7
161,10,11,58.02,2
69,31,25,89.71,3
9,19,20,67.4,2
343,31,4,177.02,4
103,28,23,89.58,3
111,15,13,240.6,4
249,33,11,162.45,6
94,14,3,45.78,2
138,46,30,208.66,7
260,48,2,118.15,6
218,9,30,78.59,2
240,37,2,50.9,3
2,47,16,227.75,12
165,7,4,63.86,2
174,37,15,136.22,6
231,47,26,103.54,9
56,12,18,36.47,2
59,30,17,153.49,5
279,40,4,98.6,3
246,17,29,108.32,5
297,12,12,85.04,4
99,20,17,104.48,3
365,17,27,40.82,1
100,37,19,131.71,6
238,19,23,90.07,4
60,19,6,55.5,2
336,48,14,100.87,6
122,29,17,255.97,7
293,47,6,33.51,2
121,36,12,138.72,5
289,45,25,95.09,6
166,10,28,57.27,2
23,47,25,53.14,4
70,48,29,101.7,7
250,3,30,28.98,3
71,18,6,83.21,3
101,21,26,22.5,1
198,21,19,91.21,4
93,39,26,64.64,4
48,35,20,112.32,7
228,11,4,78.47,3
252,31,17,215.27,5
268,49,23,191.54,8
345,23,4,93.97,2
46,47,16,73.1,5
156,33,20,218.26,7
86,47,14,76.84,5
329,46,24,173.38,5
198,1,4,52.44,3
36,41,11,99.1,5
253,10,29,25.53,1
16,42,16,262.23,8
101,41,6,96.91,5
264,13,4,73.34,3
185,4,18,53.55,3
278,21,28,134.34,6
209,16,2,101.82,4
308,28,4,65.42,2
206,5,12,86.98,3
21,3,7,29.53,3
27,22,4,82.07,5
284,39,9,49.52,4
15,16,20,156.11,6
138,17,25,67.07,4
6,9,10,74.28,2
111,15,22,116.88,3
218,15,25,138.02,3
64,13,1,43.06,2
171,18,26,27.73,1
364,15,6,48.47,1
26,35,21,19.9,2
24,17,23,65.25,4
100,38,26,139.41,6
302,31,13,214.57,5
149,33,20,87.51,3
234,30,1,119.09,5
13,47,14,49.32,3
269,13,29,93.33,4
25,50,5,296.8,9
260,11,5,29.85,1
54,7,22,32.61,1
314,42,16,192.71,5
109,45,14,165.0,6
68,5,8,21.22,1
123,30,6,73.27,3
1,26,23,60.76,4
61,12,11,52.55,3
219,27,24,69.54,2
110,35,14,30.83,2
130,29,12,198.17,6
295,26,7,38.14,2
46,45,20,169.31,10
145,12,9,48.3,3
68,32,28,132.79,5
177,16,13,135.94,5
122,49,25,197.23,7
17,13,15,131.48,4
26,44,13,175.19,5
312,32,14,143.31,4
21,11,14,61.43,2
286,38,15,190.29,8
335,13,27,26.07,1
171,14,22,77.01,3
114,18,2,173.02,5
284,35,2,115.99,10
359,20,1,145.6,4
44,29,21,90.98,4
352,28,7,155.78,4
345,10,12,159.02,4
53,12,25,46.71,4
20,16,4,64.08,3
261,12,5,94.01,5
29,46,3,120.8,4
220,20,9,135.88,4
24,21,3,65.55,3
253,34,19,94.28,3
85,40,23,182.61,5
36,35,6,91.37,7
25,28,16,28.61,1
69,49,10,263.04,9
198,45,3,133.3,7
28,11,15,121.93,3
293,9,21,102.5,3
221,20,7,116.14,4
109,42,24,181.89,9
361,49,30,273.03,7
241,36,2,128.97,7
246,35,5,43.51,3
64,12,9,15.15,1
260,30,26,19.73,1
205,10,5,70.15,2
360,27,15,126.57,3
175,10,17,147.37,4
248,4,4,45.68,4
125,49,2,254.22,8
15,45,4,226.43,10
47,35,2,23.55,2
317,32,16,67.8,2
270,12,29,43.72,3
134,29,11,54.1,2
255,38,8,109.29,4
2,27,8,116.9,3
14,15,30,102.78,2
186,20,29,82.5,3
229,43,20,454.82,10
343,13,14,116.64,3
278,49,5,222.77,7
94,38,28,126.62,6
298,45,1,156.69,7
180,26,5,46.82,3
302,12,21,75.84,5
64,2,6,32.85,1
10,27,4,121.83,4
22,20,18,66.94,2
362,6,1,37.62,1
30,47,9,60.08,5
343,49,20,348.23,7
266,19,6,65.35,2
54,34,23,72.15,3
316,21,3,23.33,1
53,25,19,119.53,7
53,32,3,190.0,6
211,21,22,31.17,2
106,41,23,39.86,3
107,10,24,27.65,1
72,34,9,95.04,4
222,50,8,284.0,11
10,43,30,150.98,5
90,3,22,8.37,1
203,6,6,49.11,2
178,32,1,84.09,3
256,47,11,32.46,2
79,43,20,279.15,7
237,46,12,474.51,11
278,8,25,29.76,1
142,26,16,44.64,2
94,37,30,33.74,2
203,32,27,135.15,5
212,39,15,39.22,2
35,11,26,45.72,2
207,23,14,180.65,4
57,23,1,235.42,7
208,47,10,119.3,10
341,11,13,131.35,3
197,17,30,51.46,2
278,2,25,27.76,1
114,8,5,122.97,3
337,50,1,197.49,6
297,43,16,367.64,9
335,13,17,159.51,4
271,36,23,153.3,8
238,30,8,81.3,3
192,46,25,224.79,7
339,16,13,80.06,3
310,50,11,167.65,5
153,19,13,35.93,1
32,36,29,149.22,7
2,20,12,51.76,2
86,34,17,106.57,3
23,17,27,39.66,2
78,43,1,118.07,4
40,32,17,165.88,6
359,15,22,72.19,2
35,49,28,170.25,5
229,36,2,112.77,4
129,22,22,95.94,6
64,7,25,106.16,3
256,49,11,273.04,9
355,38,23,96.23,4
289,34,15,163.53,5
356,42,20,250.48,6
216,31,12,111.19,3
246,12,6,64.49,4
54,12,25,80.32,5
312,4,7,54.34,3
273,4,6,42.59,3
93,37,27,58.64,3
130,43,29,169.88,5
223,9,19,138.24,3
5,29,18,186.67,7
299,7,11,77.42,2
103,21,19,170.38,6
28,40,19,185.46,4
121,41,16,99.79,4
306,48,20,205.07,9
101,16,17,104.69,5
197,48,27,160.09,11
297,40,21,99.25,3
13,17,12,100.67,5
278,17,20,100.76,4
106,6,7,39.0,2
254,47,7,105.11,7
69,11,25,104.74,4
51,14,18,52.06,2
288,21,2,89.54,4
295,7,11,148.35,4
359,41,30,314.77,11
248,35,20,77.71,5
171,8,27,32.97,1
72,9,17,58.03,1
108,2,2,239.61,6
237,48,6,77.54,5
127,22,3,59.5,3
177,33,23,121.76,5
62,8,23,106.9,3
161,12,14,70.87,3
87,28,22,77.51,3
41,11,17,77.48,2
49,31,23,126.48,4
190,47,21,90.23,9
134,16,14,59.71,2
37,31,20,357.67,7
188,46,10,243.36,6
60,45,23,171.77,10
6,1,28,33.79,2
49,6,7,26.48,1
164,50,21,98.64,4
349,47,4,97.71,5
89,17,12,83.01,3
104,27,21,84.43,3
89,29,9,136.58,5
130,34,8,78.89,3
262,38,12,156.49,6
118,19,4,70.82,3
241,45,19,148.13,5
328,3,4,22.67,2
346,2,10,197.25,5
206,48,10,59.51,4
261,9,30,145.03,4
336,50,30,160.95,5
288,15,3,130.2,3
110,19,5,180.01,5
49,2,22,123.13,4
42,48,9,70.15,5
322,18,20,78.41,2
204,9,28,331.74,6
109,25,5,84.83,5
127,8,29,36.91,1
103,40,2,160.87,5
293,4,7,14.54,1
224,25,16,55.45,3
321,20,27,91.03,2
111,2,17,257.43,6
173,3,5,62.12,6
45,26,8,43.34,3
355,20,23,63.19,2
187,7,17,41.91,1
202,7,1,73.96,2
151,41,16,78.62,4
99,37,13,77.87,4
347,31,1,83.48,2
179,42,8,308.36,11
247,4,29,22.74,2
14,35,22,66.11,5
101,38,3,50.33,2
294,11,1,51.4,2
33,27,11,276.61,6
38,39,14,40.36,2
296,31,14,253.74,6
113,13,21,113.36,5
100,34,6,58.76,2
207,38,2,131.92,6
72,1,21,47.47,4
16,29,27,81.39,3
2,26,6,35.34,2
29,19,11,130.6,4
58,3,19,28.61,2
255,5,5,40.29,2
109,38,26,96.3,5
27,42,7,146.33,6
6,21,16,27.49,1
175,47,11,93.19,7
307,47,21,96.79,7
124,34,6,84.45,3
24,30,3,63.47,3
84,49,16,231.79,6
183,31,26,153.93,5
69,47,19,113.66,5
358,49,23,244.66,8
279,10,14,34.6,1
126,34,5,31.57,1
348,37,13,145.47,5
119,42,30,125.56,4
52,18,24,53.05,2
343,44,22,164.0,5
351,25,10,84.74,3
115,20,18,74.77,2
218,8,19,42.2,1
64,17,20,54.44,2
235,49,27,247.95,9
252,36,21,35.41,2
260,37,7,81.18,5
208,45,7,162.58,8
258,14,19,67.72,3
203,34,26,53.32,2
300,19,29,143.0,4
66,43,19,366.04,8
177,22,16,48.47,2
152,43,25,152.15,5
195,38,30,64.95,3
52,39,1,87.7,5
119,47,10,68.2,5
349,40,11,110.92,3
39,17,17,137.68,6
232,27,9,113.1,3
243,24,10,106.85,3
174,4,1,23.79,2
13,30,1,75.74,3
13,22,14,53.16,3
101,20,30,136.52,4
38,6,9,78.89,3
35,26,8,56.9,3
59,29,8,139.81,5
70,6,30,46.16,2
307,32,20,67.39,2
234,9,20,102.72,2
12,8,6,75.86,2
230,21,28,37.52,2
50,20,6,76.89,3
154,46,30,264.66,7
14,4,29,72.85,5
33,18,18,123.44,3
49,37,27,62.76,3
159,13,30,74.85,3
170,50,18,524.3,15
129,38,24,18.29,1
227,48,18,100.5,6
263,48,16,115.46,6
266,6,11,136.58,5
212,23,20,257.9,6
200,38,9,106.09,5
180,1,6,61.97,4
87,23,9,175.04,6
178,35,1,42.55,3
4,40,29,185.49,5
353,21,8,58.84,3
136,44,24,175.57,6
277,34,14,59.5,2
350,3,11,8.99,1
182,14,7,63.21,3
315,47,25,81.49,5
175,1,16,38.09,2
49,6,14,30.19,1
10,18,20,218.22,5
50,50,25,107.38,5
345,36,20,106.65,4
174,8,15,130.75,3
117,20,27,97.91,3
163,47,27,124.65,10
94,11,29,29.77,1
318,29,3,106.31,3
365,24,27,107.95,2
31,39,6,108.87,6
263,38,19,94.4,4
123,42,20,183.93,7
18,6,7,21.82,1
337,23,1,43.81,1
23,35,29,75.68,5
76,21,27,126.15,6
10,34,6,67.0,2
173,32,19,156.98,5
219,19,5,55.56,2
118,6,17,48.52,2
27,49,10,152.01,5
43,42,23,184.69,7
341,45,18,133.57,4
295,15,15,285.28,5
342,16,21,52.16,2
194,17,15,119.71,4
200,2,1,61.23,2
287,9,18,110.84,2
226,16,24,62.48,3
160,50,15,284.93,9
107,11,6,48.83,2
178,26,1,88.19,5
24,28,9,35.98,1
71,18,24,84.98,4
270,46,10,79.41,2
317,5,29,41.44,2
38,44,10,177.46,6
36,38,13,50.59,2
32,16,23,48.69,2
289,39,19,115.87,6
114,22,2,61.83,3
120,49,3,192.55,7
5,2,6,33.6,1
355,2,27,87.53,2
159,28,1,114.28,3
292,47,3,113.71,9
259,4,24,11.1,1
52,39,19,44.63,2
293,47,30,56.35,4
201,25,7,85.2,5
221,44,20,305.12,7
74,38,5,80.34,4
310,11,18,65.18,2
341,43,4,562.81,12
149,35,28,54.22,4
34,1,13,31.1,2
310,29,8,218.83,6
324,33,30,164.92,4
185,41,2,121.73,5
212,39,24,93.87,5
82,24,16,124.55,3
25,15,21,38.56,1
345,10,8,115.65,3
177,5,27,66.1,3
101,32,14,30.78,1
254,48,13,73.11,6
10,5,14,30.77,1
30,36,9,140.02,8
89,30,10,172.93,6
165,9,5,81.59,2
134,11,15,68.1,2
69,15,15,293.78,6
129,35,12,76.92,5
122,15,30,144.68,3
192,42,4,207.16,7
206,19,28,152.76,5
323,6,27,107.97,4
295,5,1,36.68,2
107,21,22,81.46,4
330,21,7,96.5,4
191,37,2,130.17,8
69,24,26,131.29,4
125,9,4,80.57,2
271,11,9,124.13,5
300,29,3,108.51,4
137,17,5,73.01,3
58,34,2,55.09,2
71,47,26,59.02,6
38,18,2,103.77,3
256,28,23,31.5,1
184,42,5,273.18,9
165,11,28,122.5,4
246,26,26,59.12,3
303,16,19,117.97,4
291,32,25,68.36,2
51,38,9,127.49,5
216,8,24,70.74,2
323,10,7,68.56,2
283,2,19,144.87,4
121,1,28,49.06,3
144,3,22,26.31,3
325,36,9,121.53,5
12,46,23,218.87,7
192,21,27,104.74,5
43,45,27,154.96,8
327,37,23,106.88,5
15,41,22,118.77,7
9,37,24,32.22,2
121,10,23,23.03,1
74,27,5,208.17,6
181,27,25,123.62,4
110,33,6,135.21,6
131,40,17,315.96,7
207,6,11,48.13,2
205,34,7,79.31,3
342,42,9,61.02,2
176,6,3,154.17,6
206,21,14,120.95,5
248,45,13,290.05,11
64,2,13,35.83,1
244,9,3,79.67,2
315,41,19,253.95,9
117,9,6,82.07,2
66,36,26,57.94,3
127,46,1,125.27,4
101,25,2,54.15,3
214,25,10,21.79,1
316,22,13,85.87,3
218,19,30,139.75,5
46,20,16,101.79,3
115,28,12,71.12,2
252,45,26,129.45,8
121,50,8,85.59,3
215,44,27,266.21,9
254,6,13,29.69,1
121,16,10,53.42,2
237,38,10,150.7,6
146,28,1,177.14,5
50,17,21,102.14,6
136,16,18,96.48,3
161,6,20,90.08,3
1,17,20,146.56,5
326,22,1,135.3,5
193,21,27,66.83,3
14,28,16,71.8,2
317,14,21,32.18,1
313,11,2,28.54,1
5,45,23,137.35,8
60,21,21,45.56,3
133,13,12,28.71,1
186,32,29,59.46,2
265,28,20,68.45,2
155,29,28,26.71,1
224,12,25,35.89,3
4,37,7,97.13,5
241,10,30,60.13,2
335,42,23,298.17,10
193,22,6,91.47,5
167,21,24,55.56,3
109,20,13,115.2,3
349,22,26,66.45,3
13,34,6,143.28,5
105,25,8,66.41,4
51,7,11,38.59,1
317,29,14,182.33,5
177,14,19,52.03,2
337,6,7,92.91,3
243,42,22,167.63,6
204,16,1,85.04,4
189,30,10,93.02,4
74,9,20,198.99,4
206,17,8,121.02,5
251,20,13,116.21,3
353,7,19,52.6,1
201,49,8,213.25,6
343,16,29,23.59,1
345,30,26,94.04,3
191,29,30,110.13,4
161,22,15,148.75,6
53,30,11,87.56,3
99,29,30,117.06,4
321,5,22,23.04,1
51,34,24,117.29,5
145,6,6,119.32,4
256,22,27,85.27,4
88,19,16,71.6,2
356,23,24,166.61,4
238,4,25,11.31,1
11,36,4,82.49,4
91,21,3,114.31,5
271,4,2,16.89,1
316,1,20,44.46,2
339,28,28,168.16,4
311,34,1,140.86,5
28,28,5,36.54,1
267,37,15,95.33,5
41,38,12,119.89,5
28,44,4,179.31,5
253,50,19,114.22,4
175,45,28,149.16,9
237,40,7,98.11,3
311,22,1,48.1,2
26,26,7,101.3,5
193,31,6,172.14,4
305,9,14,122.8,2
161,34,4,85.41,3
192,30,11,113.83,4
182,27,4,120.57,3
332,42,21,114.98,4
19,35,15,76.48,5
321,47,3,120.94,7
298,49,2,242.42,7
297,42,15,211.47,8
151,15,18,100.57,2
189,10,6,31.77,1
135,15,10,135.55,4
92,36,19,83.98,3
320,44,15,402.01,7
185,45,4,94.63,6
265,35,12,42.88,3
37,35,6,24.32,2
288,48,28,69.51,5
241,35,25,51.19,5
365,8,10,79.78,2
49,26,8,18.22,1
198,18,5,72.41,2
187,32,23,102.04,4
197,32,28,102.11,4
20,15,9,93.53,2
173,15,20,161.87,3
110,5,8,29.93,2
226,15,28,155.46,3
85,42,9,160.96,6
159,33,3,103.25,4
227,48,27,37.64,3
24,47,29,140.9,8
288,43,12,83.03,2
262,9,28,93.89,2
21,17,8,35.73,2
24,3,9,43.38,4
311,5,17,163.27,5
104,12,19,55.35,3
315,15,12,52.43,1
183,1,24,80.5,6
125,43,24,106.06,4
100,27,4,157.62,5
241,33,30,122.08,4
41,33,5,153.33,6
147,49,16,250.97,7
127,8,13,71.34,2
57,18,14,73.16,2
129,16,4,67.41,3
193,28,11,55.7,2
248,27,1,39.05,1
32,40,30,225.52,5
319,29,5,151.36,5
321,12,15,48.1,2
253,29,7,87.21,4
338,49,6,311.09,8
157,29,12,105.87,3
300,30,30,94.92,4
266,9,15,96.32,2
206,1,29,16.38,1
66,11,25,72.09,2
204,2,14,110.62,2
329,23,28,172.4,4
360,45,11,67.33,3
164,23,16,157.33,4
91,33,21,50.95,2
273,43,18,97.85,3
28,39,25,91.03,8
56,33,5,132.24,6
206,40,15,196.18,4
362,15,20,472.94,7
121,22,10,41.08,2
162,20,27,35.73,1
118,40,10,148.45,4
161,21,10,118.66,6
3,47,10,101.32,7
218,10,21,65.44,2
218,9,4,85.6,2
116,36,5,63.02,3
97,39,24,61.4,4
278,34,7,132.57,4
69,16,4,43.83,2
18,1,8,29.11,2
15,17,12,70.03,3
322,24,1,164.55,3
133,21,26,114.61,7
38,47,4,179.09,12
321,44,13,465.35,11
55,39,7,96.66,6
123,2,9,136.6,4
8,7,2,270.96,6
248,22,29,68.94,3
256,32,29,109.18,4
277,35,4,47.85,4
97,15,6,39.22,1
120,6,27,44.69,2
343,17,13,73.19,2
300,40,2,173.2,5
14,50,5,225.12,7
253,48,13,175.9,10
297,30,17,120.86,4
205,5,19,50.81,2
234,49,5,319.27,9
1,8,12,37.07,1
11,14,8,95.96,4
13,49,17,72.07,2
59,26,10,88.85,5
362,10,7,72.09,2
232,26,25,42.8,3
286,4,18,17.15,1
108,16,15,91.51,4
343,48,5,169.94,8
73,15,3,86.17,2
330,45,24,140.15,7
12,28,30,137.54,4
8,33,18,137.28,5
29,36,2,42.9,2
290,28,15,149.39,4
94,2,9,119.98,3
165,46,2,149.27,4
173,24,5,178.22,5
289,33,15,159.99,5
128,28,13,161.24,4
3,33,17,98.37,4
142,18,21,47.57,2
106,43,8,301.04,7
267,12,9,30.62,2
275,33,21,64.34,3
34,29,6,135.58,5
290,26,3,62.71,4
26,2,26,48.93,2
227,20,7,52.06,2
143,3,4,18.89,2
110,26,23,56.1,4
177,35,16,54.79,4
114,27,5,57.32,2
290,38,26,35.7,2
353,19,8,123.6,3
298,16,21,37.15,2
161,23,20,149.48,4
184,12,25,50.01,3
164,41,22,119.68,7
290,41,22,107.19,4
202,21,2,113.69,5
171,40,29,200.99,5
150,2,4,133.53,4
137,8,8,163.57,4
202,15,14,184.72,4
252,20,9,56.55,2
158,12,18,45.59,2
295,26,2,32.37,2
302,40,14,211.6,5
157,23,11,179.38,6
332,23,20,147.82,4
64,3,16,27.19,2
341,15,23,136.28,3
108,41,5,119.95,5
206,41,29,130.26,6
104,6,12,54.63,2
162,1,11,42.55,3
125,42,17,304.35,9
258,9,5,221.95,6
30,29,25,50.19,2
306,42,8,291.2,9
330,40,28,385.87,9
206,28,5,89.07,3
200,19,26,104.11,4
256,39,12,75.58,4
73,35,19,132.0,7
274,42,27,85.54,3
80,26,4,99.22,6
247,48,11,98.71,7
112,39,29,50.93,3
273,4,5,25.38,2
289,15,4,38.53,1
77,40,16,96.18,2
226,6,1,58.58,2
182,36,30,84.55,4
108,18,28,68.92,2
215,11,6,106.96,4
363,27,6,127.04,3
1,47,24,83.15,8
350,45,16,129.43,5
313,21,25,78.86,4
194,1,30,63.4,4
223,45,13,122.56,6
135,45,8,121.79,8
48,31,19,181.75,5
209,32,20,156.75,5
298,27,13,73.56,2
85,1,9,42.99,3
262,8,8,71.86,2
274,8,16,148.89,4
277,46,13,126.54,3
125,3,14,31.11,2
144,28,3,179.58,6
152,19,27,121.05,4
312,1,22,34.52,2
329,46,28,167.64,4
152,1,25,25.18,2
355,43,19,432.81,9
209,39,10,68.05,4
141,40,20,120.09,3
1,9,17,205.61,4
224,45,28,302.18,12
236,30,7,82.22,4
354,21,1,104.49,4
263,35,4,100.73,8
11,18,6,60.16,2
207,14,20,55.39,2
272,15,5,50.19,1
182,29,5,196.58,7
157,31,12,144.22,3
296,13,24,84.05,4
224,13,13,177.46,6
249,48,9,69.0,5
170,26,9,68.03,4
102,44,25,209.04,7
190,17,13,100.11,4
351,15,12,50.2,1
220,15,24,98.22,3
259,27,12,279.89,6
46,39,11,58.94,3
361,26,23,44.3,3
90,15,10,119.2,3
355,49,16,403.76,10
163,29,20,99.37,3
336,20,7,107.9,3
326,1,4,40.67,2
276,29,26,20.38,1
335,32,9,103.55,3
223,47,11,106.22,8
310,12,18,62.97,3
63,9,4,171.83,4
26,50,2,253.96,10
199,28,13,109.58,3
296,2,30,42.39,1
280,6,18,86.94,3
193,24,18,303.78,5
191,31,19,97.19,3
223,13,26,63.26,3
317,19,26,83.26,3
308,37,1,100.41,5
41,49,17,301.17,9
218,25,17,22.16,1
140,21,7,58.37,3
292,19,30,108.18,4
185,7,8,39.44,1
362,3,26,38.01,4
158,42,4,225.86,7
248,2,19,104.27,3
40,42,23,112.22,5
341,13,16,261.04,6
57,35,4,73.46,6
139,48,4,108.49,7
306,38,19,154.02,5
354,37,26,98.76,5
177,14,18,48.28,2
177,30,4,109.22,4
18,33,24,78.29,3
358,22,14,88.85,4
7,2,3,61.56,2
10,46,12,199.27,5
173,10,7,54.44,2
2,49,30,278.37,8
60,47,28,67.47,5
230,1,4,15.51,1
258,37,18,129.83,5
109,32,1,65.62,3
291,12,14,78.1,4
222,41,5,41.58,2
84,6,23,21.12,1
261,13,3,43.04,2
217,48,28,162.54,11
297,38,7,108.3,5
57,6,8,119.09,5
85,8,27,79.48,2
111,13,28,66.27,3
125,4,3,23.09,2
325,10,4,58.08,2
268,29,26,97.49,4
199,1,30,17.66,1
198,15,15,174.38,4
324,16,5,95.96,4
164,49,5,269.39,7
83,49,8,143.05,4
50,43,21,209.38,6
121,18,3,65.01,2
239,27,20,264.14,6
172,26,25,14.39,1
154,44,5,147.77,5
176,38,30,57.92,3
356,46,30,369.99,8
365,28,9,256.26,6
59,46,4,247.6,7
42,38,10,139.94,6
90,37,8,91.01,5
311,34,9,212.13,6
168,17,28,24.12,1
316,31,5,259.84,5
237,18,10,129.02,4
202,33,24,56.17,2
103,13,2,93.31,4
126,40,2,88.92,2
54,29,10,58.4,2
190,36,30,53.74,3
103,12,26,49.83,3
107,40,28,71.34,2
15,41,26,72.09,4
292,8,4,77.31,2
343,18,13,82.07,2
182,34,16,32.69,1
196,44,5,151.75,4
338,37,30,64.07,3
187,24,19,140.3,3
228,15,26,143.49,4
157,46,8,364.64,9
188,44,22,186.21,5
191,45,4,69.83,4
260,16,1,46.19,2
221,22,20,107.93,5
184,13,3,24.08,1
28,48,9,182.09,10
331,44,24,433.35,11
325,9,15,274.09,5
68,13,12,96.09,4
108,28,9,70.64,2
356,21,21,41.52,2
118,23,29,30.97,1
297,19,23,80.88,3
287,34,11,149.75,5
315,45,13,301.8,11
6,46,4,96.65,3
177,23,5,76.29,2
